,filename,place,floor,x,y,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:15:f9:6c:7d:72,00:15:f9:6c:7d:70,00:15:f9:6c:7d:71,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:17:df:7d:70:51,00:17:df:7d:70:50,00:17:df:7d:70:52,88:e3:ab:11:f4:ee,00:11:21:66:75:80,00:11:21:66:75:82,00:11:21:66:75:81,00:11:21:6c:4e:71,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:12:80:17:ac:ae,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:12:da:9e:31:91,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
81,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,1,1.46187E+12,-78,-78,-78,-89,,,-45,-45,-45,-62,-64,-63,,,,,-77,-88,-88,-71,-71,-72,,-84,-80,-77,-81,,-83,-82,,,,,,,,,
82,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,2,1.46187E+12,-79,-79,-79,-89,,,-46,-47,-46,-70,-70,-72,,,,,-78,-77,-77,-76,-77,-76,,-86,-78,-80,-85,,-81,-80,,,,,,,,,
83,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,3,1.46187E+12,-76,-76,-76,-89,,,-46,-46,-45,-68,-68,-67,,,,,-79,-79,-80,-77,-76,-77,,-85,-82,-78,-82,,-85,-81,,,,,,,,,
84,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,4,1.46187E+12,-77,-76,-76,-87,,,-46,-46,-47,-69,-68,-68,,,,,-87,-79,-80,-74,-74,-74,,-85,-80,-79,-79,,-81,-81,,,,,,,,,
85,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,5,1.46187E+12,-77,-76,-77,-88,-89,,-47,-46,-46,-69,-69,-69,,,,,-79,-79,-78,-74,-74,-74,,-82,-78,-80,-81,,-81,-81,,,,,,,,,
86,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,6,1.46187E+12,-77,-77,-77,-88,-89,,-46,-46,-46,-69,-69,-69,,,,,-79,-78,-79,-75,-75,-74,,-80,-81,-82,-81,,-81,-81,,,,,,,,,
87,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,7,1.46187E+12,-77,-77,-76,-87,-87,,-47,-46,-46,-69,-70,,,,,,-79,-79,-79,-74,-75,-74,,-80,-81,-78,-81,,-82,-80,,,,,,,,,
88,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,8,1.46187E+12,-77,-77,-77,-87,-87,,-47,-47,-47,-69,-69,-69,,,,,-78,-78,-79,-74,-74,-74,,-86,-79,-79,-82,,-80,-86,,,,,,,,,
89,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,9,1.46187E+12,-77,-76,-76,-87,,,-47,-46,-46,-69,-69,-68,,,,,-80,-80,-81,-75,-75,-75,,-81,-79,-80,-82,,-88,-86,,,,,,,,,
90,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,10,1.46187E+12,-77,-77,-77,-87,-88,,-47,-47,-46,-69,-69,-69,,,,,-77,-78,-79,-74,-76,-74,,-81,-83,-83,-82,,-88,-81,,,,,,,,,
91,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,11,1.46187E+12,-76,-77,-77,,-88,-89,-47,-46,-46,-69,-69,-72,,,,,-79,-78,-79,-74,-75,-75,,-82,-80,-78,-78,,-88,-82,,,,,,,,,
92,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,12,1.46187E+12,-76,-77,-76,,-88,-89,-46,-46,-46,-69,-70,-69,,,,,-88,-79,-79,-74,-91,-74,,-82,-75,-77,-79,,,-82,,,,,,,,,
93,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,13,1.46187E+12,-76,-77,-76,,-88,,-46,-46,-47,-69,-69,-69,,,,,-79,-79,-79,-74,-74,-74,,-79,-83,-79,-82,,-81,-80,,,,,,,,,
94,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,14,1.46187E+12,-76,-77,-76,-88,-88,-88,-46,-46,-46,-69,-71,-69,,,,,-79,-79,-79,-74,-74,-76,,-80,-83,-79,-77,,-80,-80,,,,,,,,,
95,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,15,1.46187E+12,-77,-77,-77,-88,,-88,-47,-46,-46,-69,-70,-69,,,,,-79,-78,-78,-75,-75,-75,,-81,-80,-77,-81,,-81,-87,,,,,,,,,
96,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,16,1.46187E+12,-76,-76,-76,-90,,-86,-46,-46,-46,-67,-68,-67,,,,,-79,-78,-78,-73,-73,-73,,-80,-81,-80,-76,,-81,-81,,,,,,,,,
97,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,17,1.46187E+12,-77,-77,-77,-90,,-86,-48,-48,-49,-70,-70,-69,,,,,-78,-78,-78,-75,-75,-76,,-82,-79,-80,-78,,-81,-81,,,,,,,,,
98,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,18,1.46187E+12,-77,-77,-77,,,,-46,-47,-47,-69,-70,-69,,,,,-77,-78,-77,-74,-74,-74,,-87,-78,-80,-79,,-89,-82,,,,,,,,,
99,"left-to-right-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,140.28876,19,1.46187E+12,-78,-79,-79,-88,,,-46,-46,-46,-69,-69,-69,,,,,-79,-78,-79,-74,-74,-75,,-80,-81,-84,-79,,-82,-81,,,,,,,,,
100,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,0,1.46187E+12,-72,-72,-72,-80,,-81,-51,-51,-50,-69,-69,-69,,,,,-74,-74,-75,-83,-85,-88,,-84,,,,,-84,-84,,,,,,,,,
101,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,1,1.46187E+12,-70,-71,-72,-85,-83,-85,-54,-54,-55,-66,-66,-66,,,,,-78,-74,-77,-82,-85,-81,,-85,,,,,-84,-84,,,,,,,,,
102,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,2,1.46187E+12,-70,-71,-71,-85,-83,-85,-53,-53,-53,-69,-70,-69,,,,,-79,-78,-78,-80,-79,-81,,-84,,,,,-83,-83,,,,,,,,,
103,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,3,1.46187E+12,-69,-69,-68,,,,-52,-52,-52,-67,-67,-67,,,,,-79,-79,-78,-77,-85,-79,,-84,,,,,-84,-84,,,,,,,,,
104,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,4,1.46187E+12,-72,-72,-72,,,,-52,-53,-53,-69,-70,-69,,,,,,-79,-78,-86,-84,-80,,-84,,,,,-84,-83,,,,,,,,,
105,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,5,1.46187E+12,-67,-67,-67,-88,,,-53,-53,-53,-67,-67,-70,,,,,-78,-78,-78,-80,-81,-80,,-85,,,,,-83,-83,,,,,,,,,
106,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,6,1.46187E+12,-69,-69,-69,-88,,,-54,-55,-55,-66,-67,-67,,,,,-78,-87,,-80,-81,,,-83,,,,,-83,-84,,,,,,,,,
107,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,7,1.46187E+12,-73,-73,-72,-89,,-78,-54,-53,-53,-70,-71,-71,,,,,-78,-77,,-81,-80,-81,,-86,,,,,-85,-84,,,,,,,,,
108,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,8,1.46187E+12,-76,-75,-76,-83,,-78,-50,-50,-50,-69,-69,-81,,,,,-78,-79,-79,-81,-84,-81,,-83,,,,,-82,-83,,,,,,,,,
109,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,9,1.46187E+12,-69,-69,-69,-81,,-80,-54,-53,-54,-66,-67,-66,,,,,-78,-78,-77,-84,-84,-85,,-83,,,,,-88,-83,,,,,,,,,
110,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,10,1.46187E+12,-70,-69,-71,-83,,-84,-50,-50,-50,-66,-67,-70,,,,,-78,-78,-78,-81,-81,-85,,-82,,,,,-83,-84,,,,,,,,,
111,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,11,1.46187E+12,-71,-71,-71,-84,,-84,-52,-52,-53,-67,-66,-66,,,,,-77,-76,-77,-80,-79,-85,,-84,,,,,-82,-84,,,,,,,,,
112,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,12,1.46187E+12,-68,-68,-68,-83,,-84,-50,-51,-50,-66,-66,-66,,,,,-77,-76,-77,-80,-87,-85,,-82,,,,,-83,-83,,,,,,,,,
113,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,13,1.46187E+12,-69,-72,-73,-83,,,-50,-51,-51,-66,-66,-66,,,,,-77,-76,-76,-77,-78,,,-82,,,,,-83,-84,,,,,,,,,
114,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,14,1.46187E+12,-66,-70,-70,-83,,-82,-51,-51,-51,-64,-64,-64,,,,,-76,-77,-77,-77,-79,,,-81,,,,,-83,-82,,,,,,,,,
115,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,15,1.46187E+12,-66,-67,-66,-81,-82,-82,-51,-51,-51,-67,-67,-67,,,,,-78,-79,-84,-78,-79,-79,,-85,,,,,-84,-83,,,,,,,,,
116,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,16,1.46187E+12,-66,-66,-66,-81,-82,-81,-52,-52,-52,-67,-69,-67,,,,,-77,-77,-84,-78,-79,-79,,-81,,,,,-84,-82,,,,,,,,,
117,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,17,1.46187E+12,-68,-68,-68,-81,,-81,-52,-52,-52,-66,-66,-66,,,,,-76,-78,-77,-77,-85,-79,,-82,,,,,-82,-83,,,,,,,,,
118,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,18,1.46187E+12,-72,-74,-74,-81,,,-51,-51,-51,-67,-67,-67,,,,,-78,-78,-77,-80,-84,-80,,-83,,,,,-81,-82,,,,,,,,,
119,"left-to-right-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,159.37512,19,1.46187E+12,-68,-68,-68,-82,,-83,-52,-53,-52,-70,-70,-70,,,,,-78,-77,-77,-80,-81,-80,,-83,,,,,-83,-83,,,,,,,,,
120,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,0,1.46187E+12,-80,-80,-80,-86,-88,,-51,-51,-51,-66,-66,-65,,,,,-77,-80,-79,-78,-79,-80,,,,-88,-89,,-88,-87,,,,,,,,,
121,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,1,1.46187E+12,-79,-81,-80,-81,,,-49,-49,-50,-65,-65,-65,,,,,-77,-79,-80,,-78,-80,,-86,,-88,-89,,-85,-85,,,,,,,,,
122,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,2,1.46187E+12,-76,-76,-75,-82,-86,,-50,-50,-49,-69,-70,-69,,,,,-78,-78,-77,-81,-77,,,-86,,,,,-86,-85,,,,,,,,,
123,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,3,1.46187E+12,-78,-82,-82,-82,-84,,-49,-50,-49,-68,-68,-68,,,,,-78,-78,-77,-82,-80,-80,,-86,-89,,-87,,-86,,,,,,,,,,
124,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,4,1.46187E+12,-79,-81,-81,,-84,-83,-50,-50,-49,-67,-67,-67,,,,,-77,-82,-81,-81,-80,-80,,-86,-89,,-87,,-86,-88,,,,,,,,,
125,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,5,1.46187E+12,-80,-79,-80,-86,-86,-83,-50,-64,-64,-67,-67,-67,,,,,-77,-76,-81,-79,-80,-80,,-87,,,,,-89,-88,,,,,,,,,
126,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,6,1.46187E+12,-76,-79,-78,-78,-86,,-50,-50,-50,-68,-68,-69,,,,,-82,-82,-81,-79,-81,-84,,-87,,,,,-88,-86,,,,,,,,,
127,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,7,1.46187E+12,-81,-80,-82,-88,,,-49,-50,-50,-68,-69,-68,,,,,-82,-81,-82,-79,-79,-84,,-87,-88,,,,-85,-86,-83,,,,,,,,
128,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,8,1.46187E+12,-73,-73,-73,-83,-81,,-50,-50,-49,-67,-67,-67,,,,,,-80,-81,-79,-79,-80,,-84,-89,,-84,,-85,-86,-73,,,,,,,,
129,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,9,1.46187E+12,-78,-79,-79,-83,-81,,-49,-50,-50,-68,-69,-68,,,,,-81,-80,-80,-80,-80,-80,,-84,-89,,-89,,-88,-88,-69,,,,,,,,
130,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,10,1.46187E+12,-76,-77,-77,,,,-49,-50,-49,-68,-68,-67,,,,,-80,-80,-79,-81,-79,-81,,-86,-88,,-89,,-87,-88,-62,,,,,,,,
131,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,11,1.46187E+12,-76,-76,-76,,,,-64,-64,-64,-70,-68,-69,,,,,-81,-78,-81,-81,-84,-81,,-86,-88,,-90,,-87,-85,-68,,,,,,,,
132,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,12,1.46187E+12,-77,-77,-77,,-80,,-50,-50,-50,-68,-68,-67,,,,,-81,-81,-81,,-84,-83,,-85,,,-90,,,-85,-54,,,,,,,,
133,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,13,1.46187E+12,-74,-74,-74,,-80,,-50,-50,-49,-64,-65,-64,,,,,-79,-81,-78,-82,-80,-83,,-85,,-88,-88,,-87,,-51,,,,,,,,
134,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,14,1.46187E+12,-75,-76,-75,-88,,-81,-47,-47,-47,-65,-66,-65,,,,,-82,-76,-78,-76,-77,-77,,,,-87,-87,,-87,,-37,,,,,,,,
135,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,15,1.46187E+12,-72,-72,-73,-88,,-79,-53,-52,-53,-62,-60,-62,,,,,-80,-79,-80,-76,-85,-77,,,,-87,-87,,-86,-88,-63,,,,,,,,
136,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,16,1.46187E+12,-77,-76,-76,-84,-84,-79,-48,-48,-48,-69,-69,-70,,,,,-77,-79,-77,-78,-78,-79,,-84,-88,-88,,,-84,-84,-72,,,,,,,,
137,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,17,1.46187E+12,-79,-77,-78,-84,-84,,-50,-50,-50,-69,-68,-68,,,,,-77,-78,-79,-78,-78,-80,,-84,-88,-87,-88,,-84,-88,-69,,,,,,,,
138,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,18,1.46187E+12,-75,-76,-75,-84,,,-50,-65,-50,-66,-68,-68,,,,,-80,-80,-80,-81,-80,-80,,,-88,-87,-88,,-88,-87,-75,,,,,,,,
139,"left-to-right-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,142.76685,19,1.46187E+12,-77,-79,-79,,,,-48,-49,-49,-67,-67,-67,,,,,-80,-81,-81,-81,-82,-80,,,,-87,,,-88,-87,-75,,,,,,,,
140,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,0,1.46187E+12,-80,-82,-83,,,,-46,-47,-46,-62,-62,-62,,,,,-76,-74,-76,-81,-83,-81,,-86,-90,-89,-90,,-86,-86,-77,,,,,,,,
141,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,1,1.46187E+12,-81,-80,-81,-88,-86,,-51,-50,-51,-67,-68,-62,,,,,-79,-79,-79,-81,-83,-81,,-84,-90,,-83,,-84,-84,-77,,,,,,,,
142,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,2,1.46187E+12,-81,-81,-80,-87,-86,-88,-51,-51,-50,-62,-61,-73,,,,,-78,-77,-78,-78,-78,-79,,-84,,-92,-83,,-82,-83,-74,,,,,,,,
143,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,3,1.46187E+12,-82,-81,-82,-87,-87,-88,-50,-49,-49,-69,-70,-70,,,,,-79,-78,-79,-78,-78,-77,,-83,,-92,,,-84,-83,-72,,,,,,,,
144,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,4,1.46187E+12,-80,-81,-81,-85,-87,,-49,-49,-49,-70,-62,-69,,,,,-77,-79,-79,-78,-77,-77,,-84,-87,-88,-88,,-83,-84,-71,,,,,,,,
145,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,5,1.46187E+12,-81,-81,-81,-87,-87,,-49,-50,-49,-62,-62,-62,,,,,-77,-78,-77,-79,-77,-79,,-84,-89,-88,-82,,-84,-84,-71,,,,,,,,
146,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,6,1.46187E+12,-80,-81,-80,-85,-85,-85,-49,-49,-49,-70,-71,-71,,,,,-79,-79,-79,-78,-77,-78,,-83,-89,,-82,,-83,-85,-77,,,,,,,,
147,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,7,1.46187E+12,-81,-82,-81,-85,-85,-85,-50,-51,-50,-68,-61,-67,,,,,-78,-77,-77,-77,-78,-76,,-85,-91,-89,,,-83,-83,-77,,,,,,,,
148,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,8,1.46187E+12,-81,-81,-81,-86,,,-49,-49,-49,-72,-73,-61,,,,,-77,-77,-77,-77,-77,-76,,-84,-91,-89,,,-84,-83,-75,,,,,,,,
149,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,9,1.46187E+12,-81,-81,-81,-86,-85,,-49,-49,-49,-62,-69,-62,,,,,-78,-79,-78,-77,-78,-77,,-85,,,,,-83,-85,-75,,,,,,,,
150,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,10,1.46187E+12,-80,-80,-80,-85,-85,,-49,-50,-49,-70,-70,-62,,,,,-79,-79,-79,-77,-77,-77,,-83,,-82,-89,,-85,-84,-77,,,,,,,,
151,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,11,1.46187E+12,-79,-78,-78,-86,,-87,-51,-49,-49,-71,-72,-72,,,,,-79,-78,-76,-77,-76,-77,,-86,,-89,-89,,-85,-84,-77,,,,,,,,
152,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,12,1.46187E+12,-81,-82,-82,-86,,-87,-50,-50,-49,-61,-62,-69,,,,,-78,-78,-78,-77,-77,-78,,-85,,-89,-89,,-84,-83,-75,,,,,,,,
153,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,13,1.46187E+12,-80,-81,-81,-86,-85,,-50,-50,-50,-69,-69,-70,,,,,-77,-78,-79,-78,-78,-78,,-85,,-83,,,-87,-85,-78,,,,,,,,
154,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,14,1.46187E+12,-78,-79,-78,-86,-85,,-49,-49,-50,-69,-70,-69,,,,,-77,-78,-79,-78,-78,-77,,-83,,-83,-88,,-83,-83,-75,,,,,,,,
155,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,15,1.46187E+12,-80,-80,-80,-86,-85,,-49,-49,-49,-63,-68,-62,,,,,-79,-78,-79,-78,-77,-77,,-83,,,-88,,-83,-83,-75,,,,,,,,
156,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,16,1.46187E+12,-83,-82,-83,-86,,,-49,-49,-50,-70,-61,-62,,,,,-78,-79,-79,-78,-78,-77,,-83,-89,,,,-84,-83,-77,,,,,,,,
157,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,17,1.46187E+12,-83,-84,-84,-85,,,-50,-50,-49,-62,-62,-69,,,,,-77,-78,-79,-78,-77,-78,,-83,-89,-87,-88,,-85,-82,-75,,,,,,,,
158,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,18,1.46187E+12,-80,-79,-80,-84,,,-50,-49,-49,-69,-69,-69,,,,,-78,-78,-78,-77,-77,-80,,-84,,-87,-88,,-85,-84,-72,,,,,,,,
159,"left-to-right-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,223.94347,19,1.46187E+12,-83,-84,-83,-84,,,-53,-55,-55,-62,-62,-63,,,,,-78,-78,-84,-80,-80,-80,,-83,,-87,-82,,-83,-83,-75,,,,,,,,
160,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,0,1.46187E+12,-85,-84,-83,-90,-89,,-59,-55,-59,-53,-53,-53,,,,,-82,-80,-82,-82,-81,-82,,-87,-89,-89,-90,,-85,-85,,,,,,,,,
161,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,1,1.46187E+12,-79,-79,-79,-90,-89,,-50,-50,-50,-54,-55,-55,,,,,-82,-80,-82,-86,-86,-85,,-82,-89,-88,-90,,-82,-82,,,,,,,,,
162,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,2,1.46187E+12,-80,-82,-81,,,,-52,-51,-52,-54,-54,-54,,,,,-81,-81,-79,-83,-83,-83,,-85,-88,-87,-88,,-83,-84,,,,,,,,,
163,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,3,1.46187E+12,-80,-82,-81,,,-89,-56,-56,-56,-53,-53,-53,,,,,-79,-79,-82,-82,-82,-83,,-82,-89,-89,-88,,-82,-82,,,,,,,,,
164,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,4,1.46187E+12,-79,-80,-79,,,-89,-50,-50,-50,-53,-53,-53,,,,,-79,-79,-79,-84,-85,-83,,-81,-88,-89,-89,,-83,-82,,,,,,,,,
165,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,5,1.46187E+12,-79,-79,-79,-87,,,-62,-62,-62,-54,-55,-54,,,,,-83,-83,-83,-84,-83,-83,,-86,-88,-87,-86,,-84,-86,,,,,,,,,
166,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,6,1.46187E+12,-80,-81,-80,-88,-87,,-63,-58,-63,-54,-54,-54,,,,,-83,-82,-83,-83,-83,-84,,-86,-87,-87,-88,,-85,-83,,,,,,,,,
167,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,7,1.46187E+12,-81,-81,-80,-88,-87,,-60,-59,-59,-54,-54,-54,,,,,-81,-81,-83,-84,-83,-84,,-83,-89,-90,-90,,-83,-84,,,,,,,,,
168,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,8,1.46187E+12,-80,-79,-80,,,,-55,-55,-54,-53,-54,-54,,,,,-82,-81,,-83,-85,-83,,-86,-89,-90,-90,,-86,-85,,,,,,,,,
169,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,9,1.46187E+12,-84,-83,-83,,-88,,-52,-52,-52,-54,-54,-54,,,,,-80,-81,-80,-85,-82,-85,,-86,-89,-88,-87,,-84,-83,,,,,,,,,
170,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,10,1.46187E+12,-79,-79,-80,,-88,,-53,-53,-53,-55,-58,-59,,,,,-80,-81,-79,-83,-83,-85,,-83,-87,-88,-87,,-86,-83,,,,,,,,,
171,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,11,1.46187E+12,-82,-83,-83,-86,,,-52,-53,-53,-54,-54,-54,,,,,-80,-81,-79,-84,-85,-84,,-83,-88,-88,-88,,-84,-86,,,,,,,,,
172,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,12,1.46187E+12,-82,-83,-82,-86,,-87,-52,-52,-52,-54,-55,-55,,,,,-81,-81,-82,-84,-83,-84,,-83,-88,-88,-88,,-83,-85,,,,,,,,,
173,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,13,1.46187E+12,-81,-83,-84,,,-87,-53,-53,-54,-54,-54,-54,,,,,-82,-83,-83,-83,-83,-85,,-84,,-88,-89,,-82,-83,,,,,,,,,
174,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,14,1.46187E+12,-81,-81,-83,,-90,,-52,-53,-53,-54,-54,-54,,,,,-80,-79,-79,-83,-83,-85,,-83,-85,-88,-90,,-84,-83,,,,,,,,,
175,"left-to-right-point(13.75,9.25).json",ed2.fct.unl.pt,2,13.75,9.25,231.4195,15,1.46187E+12,-82,-83,-84,-85,-90,-88,-51,-53,-51,-54,-54,-54,,,,,-80,-80,-81,-84,-85,,,-84,-88,-89,-87,,-83,-83,,,,,,,,,
